file 1	file 2	# same commits	# commits file 1	# commits file 2
Assets/Scripts/GameLogic/GameState.cs	Assets/Scripts/GameLogic/Cards/Civ/CreateVillage.cs	4	40	10
Assets/Scripts/GameLogic/Board.cs	Assets/Scripts/GameLogic/CardEffects/ExempleEffect.cs	4	40	6
Assets/Scripts/GameLogic/CardEffects/ExempleEffect.cs	Assets/Scripts/GameLogic/Player.cs	4	6	29
Assets/Scripts/GameLogic/Card.cs	Assets/Scripts/UI/PlayerTurnUi.cs	4	28	8
Assets/Scripts/GameLogic/AIPlayer.cs	Assets/Scripts/UI/PlayerTurnUi.cs	4	9	8
Assets/Scripts/GameLogic/Cards/Civ/CreateVillage.cs	Assets/Scripts/GameLogic/GameManager.cs	4	10	71
Assets/Scripts/UI/AnimationController.cs	Assets/Scripts/GameLogic/Board.cs	4	5	40
Assets/Scripts/Environnement/AnimalMouvement.cs	Assets/Scripts/GameLogic/Tile.cs	4	11	28
Assets/Scripts/GameLogic/Cards/MineralSurge.cs	Assets/Scripts/GameLogic/Cards/Civ/CreateVillage.cs	4	13	10
Assets/Scripts/GameLogic/CardEffects/NextTurnEffect.cs	Assets/Scripts/GameLogic/Cards/FreeCard.cs	3	3	11
Assets/Scripts/GameLogic/Tile.cs	Assets/Scripts/GameLogic/CardEffects/GainPointEffect.cs	3	28	13
Assets/Scripts/GameLogic/CardConditions/OnlyOnEnemyTile.cs	Assets/Scripts/GameLogic/Cards/Civ/CreateVillage.cs	3	3	10
Assets/Scripts/UI/TileInfo.cs	Assets/Scripts/GameLogic/Tile.cs	3	7	28
Assets/Scripts/Environnement/AnimalAnimatorController.cs	Assets/Scripts/GameLogic/Board.cs	3	3	40
Assets/Scripts/GameLogic/CardEffects/NextTurnEffect.cs	Assets/Scripts/GameLogic/Player.cs	3	3	29
Assets/Scripts/GameLogic/Cards/Civ/CreateVillage.cs	Assets/Scripts/GameLogic/CardEffects/PlaceStructureEffect.cs	3	10	4
Assets/Scripts/GameLogic/CardEffects/NextTurnEffect.cs	Assets/Scripts/GameLogic/GameManager.cs	3	3	71
Assets/Scripts/GameLogic/Card.cs	Assets/Scripts/GameLogic/Cards/FreeCard.cs	3	28	11
Assets/Scripts/Environnement/CloudSpawner.cs	Assets/Scripts/CameraController.cs	3	7	10
Assets/Scripts/SceneChanger.cs	Assets/Scripts/UI/PlayerTurnUi.cs	3	14	8
Assets/Scripts/GameLogic/CardConditions/OnlyOnNeutralTile.cs	Assets/Scripts/GameLogic/GameState.cs	3	3	40
Assets/Scripts/UI/AnimationController.cs	Assets/Scripts/Environnement/AnimalAnimatorController.cs	3	5	3
Assets/Scripts/GameLogic/Tile.cs	Assets/Scripts/GameLogic/Cards/Civ/CreateVillage.cs	3	28	10
Assets/Scripts/UI/Chat.cs	Assets/Scripts/GameLogic/GameManager.cs	3	9	71
Assets/Scripts/Environnement/CloudMouvement.cs	Assets/Scripts/CameraController.cs	3	3	10
Assets/Scripts/GameLogic/CardConditions/OnlyOnNeutralTile.cs	Assets/Scripts/GameLogic/Cards/Civ/CreateVillage.cs	3	3	10
Assets/Scripts/UI/AnimationController.cs	Assets/Scripts/Environnement/AnimalMouvement.cs	3	5	11
Assets/Scripts/GameLogic/Card.cs	Assets/Scripts/UI/ResourcePanel/ResourceIncomeObserver.cs	3	28	6
Assets/Scripts/GameLogic/Cards/CardData.cs	Assets/Scripts/GameLogic/CardConditions/OnlyOnEnemyTile.cs	3	15	3
Assets/Scripts/GameLogic/Board.cs	Assets/Scripts/CameraController.cs	3	40	10
Assets/Scripts/GameLogic/Enum/TileType.cs	Assets/Scripts/GameLogic/Board.cs	3	4	40
Assets/Scripts/GameLogic/CardConditions/OnlyOnEnemyTile.cs	Assets/Scripts/GameLogic/GameState.cs	3	3	40
Assets/Scripts/GameLogic/Enum/TileType.cs	Assets/Scripts/CameraController.cs	3	4	10
Assets/Scripts/GameLogic/CardEffects/NextTurnEffect.cs	Assets/Scripts/GameLogic/GameState.cs	3	3	40
Assets/Scripts/GameLogic/GameState.cs	Assets/Scripts/UI/ResourcePanel/ResourceIncomeObserver.cs	3	40	6
Assets/Scripts/GameLogic/Cards/CardData.cs	Assets/Scripts/GameLogic/CardConditions/OnlyOnNeutralTile.cs	3	15	3
Assets/Scripts/UI/ResourcePanel/ResourceIncomeObserver.cs	Assets/Scripts/UI/Chat.cs	3	6	9
Assets/Scripts/GameLogic/Cards/GetOnePointCard.cs	Assets/Scripts/GameLogic/Cards/Civ/OilRefinery.cs	2	17	2
Assets/Scripts/GameLogic/Cards/Civ/OilRefinery.cs	Assets/Scripts/GameLogic/CardConditions/TileMustHaveStructure.cs	2	2	2
Assets/Scripts/GameLogic/CardEffects/DestroyStructureEffect.cs	Assets/Scripts/GameLogic/GameManager.cs	2	2	71
Assets/Scripts/GameLogic/Cards/Civ/OilRefinery.cs	Assets/Scripts/GameLogic/CardEffects/PlaceStructureEffect.cs	2	2	4
Assets/Scripts/GameLogic/Tile.cs	Assets/Scripts/GameLogic/Cards/GetOnePointCard.cs	2	28	17
Assets/Scripts/SceneChanger.cs	Assets/Scripts/UI/TileInfo.cs	2	14	7
Assets/Scripts/Testing&Debug/GameLogger.cs	Assets/Scripts/GameLogic/Card.cs	2	2	28
Assets/Scripts/GameLogic/Cards/GetOnePointCard.cs	Assets/Scripts/GameLogic/CardEffects/GainPointEffect.cs	2	17	13
Assets/Scripts/GameLogic/Cards/MineralSurge.cs	Assets/Scripts/GameLogic/CardConditions/TileMustHaveStructure.cs	2	13	2
Assets/Scripts/UI/ResourcePanel/ResourceIncomeObserver.cs	Assets/Scripts/GameLogic/CardConditions/TileMustBeTypeOf.cs	2	6	2
Assets/Scripts/GameLogic/AIPlayer.cs	Assets/Scripts/UI/ScoreObserver.cs	2	9	9
Assets/Scripts/GameLogic/Cards/MineralSurge.cs	Assets/Scripts/GameLogic/Cards/Civ/OilRefinery.cs	2	13	2
Assets/Scripts/GameLogic/Cards/MineralSurge.cs	Assets/Scripts/GameLogic/CardConditions/TileMustBeTypeOf.cs	2	13	2
Assets/Scripts/GameLogic/CardConditions/OnlyOnNeutralTile.cs	Assets/Scripts/GameLogic/Cards/GetOnePointCard.cs	2	3	17
Assets/Scripts/GameLogic/Cards/Civ/CreateDam.cs	Assets/Scripts/GameLogic/CardEffects/PlaceStructureEffect.cs	2	2	4
Assets/Scripts/UI/ResourcePanel/ResourceIncomeObserver.cs	Assets/Scripts/GameLogic/Cards/Civ/CreateVillage.cs	2	6	10
Assets/Scripts/GameLogic/Cards/GetOnePointCard.cs	Assets/Scripts/GameLogic/Cards/Civ/CreateDam.cs	2	17	2
Assets/Scripts/UI/Chat.cs	Assets/Scripts/GameLogic/Cards/GetOnePointCard.cs	2	9	17
Assets/Scripts/UI/Chat.cs	Assets/Scripts/GameLogic/CardConditions/TileMustBeTypeOf.cs	2	9	2
Assets/Scripts/GameLogic/Tile.cs	Assets/Scripts/GameLogic/CardConditions/TileMustHaveStructure.cs	2	28	2
Assets/Scripts/SceneChanger.cs	Assets/Scripts/GameLogic/CardEffects/GainPointEffect.cs	2	14	13
Assets/Scripts/GameLogic/Player.cs	Assets/Scripts/GameLogic/Cards/Civ/CreateVillage.cs	2	29	10
Assets/Scripts/GameLogic/Cards/Civ/CreateDam.cs	Assets/Scripts/GameLogic/CardEffects/DestroyStructureEffect.cs	2	2	2
Assets/Scripts/GameLogic/Cards/CardData.cs	Assets/Scripts/GameLogic/Tile.cs	2	15	28
Assets/Scripts/GameLogic/Cards/Civ/OilRefinery.cs	Assets/Scripts/GameLogic/CardEffects/DestroyStructureEffect.cs	2	2	2
Assets/Scripts/Testing&Debug/GameLogger.cs	Assets/Scripts/UI/ResourcePanel/ResourceObserver.cs	2	2	7
Assets/Scripts/GameLogic/Cards/World/Earthquake.cs	Assets/Scripts/GameLogic/Cards/GetOnePointCard.cs	2	2	17
Assets/Scripts/UI/Menu/ButtonListController.cs	Assets/Scripts/Audio/AudioManager.cs	2	5	6
Assets/Scripts/UI/Chat.cs	Assets/Scripts/GameLogic/Cards/Civ/CreateVillage.cs	2	9	10
Assets/Scripts/GameLogic/RessourceButtonHandler.cs	Assets/Scripts/Audio/AudioManager.cs	2	5	6
Assets/Scripts/GameLogic/Tile.cs	Assets/Scripts/GameLogic/CardEffects/DestroyStructureEffect.cs	2	28	2
Assets/Scripts/GameLogic/Tile.cs	Assets/Scripts/GameLogic/Cards/Civ/SolarFarm.cs	2	28	2
Assets/Scripts/UI/PlayerTurnUi.cs	Assets/Scripts/GameLogic/Tile.cs	2	8	28
Assets/Scripts/UI/PlayerTurnUi.cs	Assets/Scripts/GameLogic/Cards/GetOnePointCard.cs	2	8	17
Assets/Scripts/GameLogic/CardConditions/TileMustHaveStructure.cs	Assets/Scripts/GameLogic/GameManager.cs	2	2	71
Assets/Scripts/GameLogic/Cards/GetOnePointCard.cs	Assets/Scripts/GameLogic/CardEffects/DestroyStructureEffect.cs	2	17	2
Assets/Scripts/GameLogic/Cards/GetOnePointCard.cs	Assets/Scripts/GameLogic/Cards/Civ/SolarFarm.cs	2	17	2
Assets/Scripts/Testing&Debug/GameLogger.cs	Assets/Scripts/GameLogic/GameManager.cs	2	2	71
Assets/Scripts/GameLogic/CardConditions/OnlyOnEnemyTile.cs	Assets/Scripts/GameLogic/Cards/GetOnePointCard.cs	2	3	17
Assets/Scripts/GameLogic/Cards/Civ/CreateVillage.cs	Assets/Scripts/GameLogic/CardEffects/GainPointEffect.cs	2	10	13
Assets/Scripts/UI/Menu/ButtonController.cs	Assets/Scripts/UI/Chat.cs	2	5	9
Assets/Scripts/GameLogic/Card.cs	Assets/Scripts/GameLogic/Cards/GetOnePointCard.cs	2	28	17
Assets/Scripts/UI/ResourcePanel/ResourceObserver.cs	Assets/Scripts/Environnement/CloudSpawner.cs	2	7	7
Assets/Scripts/SceneChanger.cs	Assets/Scripts/UI/ResourcePanel/ResourceIncomeObserver.cs	2	14	6
Assets/Scripts/GameLogic/Cards/World/Earthquake.cs	Assets/Scripts/GameLogic/CardEffects/DestroyStructureEffect.cs	2	2	2
Assets/Scripts/GameLogic/Tile.cs	Assets/Scripts/GameLogic/Cards/Civ/OilRefinery.cs	2	28	2
Assets/Scripts/GameLogic/PlayerInputNotifier.cs	Assets/Scripts/SceneChanger.cs	2	4	14
Assets/Scripts/GameLogic/Tile.cs	Assets/Scripts/GameLogic/Cards/World/Earthquake.cs	2	28	2
Assets/Scripts/GameLogic/CardEffects/DestroyStructureEffect.cs	Assets/Scripts/GameLogic/CardConditions/TileMustHaveStructure.cs	2	2	2
Assets/Scripts/UI/PlayerTurnUi.cs	Assets/Scripts/GameLogic/Cards/Civ/CreateVillage.cs	2	8	10
Assets/Scripts/UI/Menu/InGameMenu.cs	Assets/Scripts/Audio/AudioManager.cs	2	4	6
Assets/Scripts/GameLogic/Cards/MineralSurge.cs	Assets/Scripts/GameLogic/Cards/Civ/CreateDam.cs	2	13	2
Assets/Scripts/GameLogic/CardEffects/PlaceStructureEffect.cs	Assets/Scripts/GameLogic/CardConditions/TileMustHaveStructure.cs	2	4	2
Assets/Scripts/UI/Chat.cs	Assets/Scripts/GameLogic/Cards/MineralSurge.cs	2	9	13
Assets/Scripts/Environnement/CloudSpawner.cs	Assets/Scripts/GameLogic/Player.cs	2	7	29
Assets/Scripts/UI/ResourcePanel/ResourceIncomeObserver.cs	Assets/Scripts/UI/PlayerTurnUi.cs	2	6	8
Assets/Scripts/GameLogic/Cards/MineralSurge.cs	Assets/Scripts/GameLogic/CardEffects/GainPointEffect.cs	2	13	13
Assets/Scripts/Environnement/CloudSpawner.cs	Assets/Scripts/GameLogic/Tile.cs	2	7	28
Assets/Scripts/UI/Menu/ButtonController.cs	Assets/Scripts/Audio/AudioManager.cs	2	5	6
Assets/Scripts/UI/PlayerTurnUi.cs	Assets/Scripts/GameLogic/CardConditions/TileMustBeTypeOf.cs	2	8	2
Assets/Scripts/GameLogic/Cards/World/Earthquake.cs	Assets/Scripts/GameLogic/CardEffects/PlaceStructureEffect.cs	2	2	4
Assets/Scripts/GameLogic/Cards/Civ/CreateVillage.cs	Assets/Scripts/GameLogic/CardConditions/TileMustBeTypeOf.cs	2	10	2
Assets/Scripts/GameLogic/Enum/PlayerType.cs	Assets/Scripts/UI/PlayerTurnUi.cs	2	2	8
Assets/Scripts/UI/ResourcePanel/ResourceObserver.cs	Assets/Scripts/UI/TileInfo.cs	2	7	7
Assets/Scripts/GameLogic/Cards/GetOnePointCard.cs	Assets/Scripts/GameLogic/CardEffects/PlaceStructureEffect.cs	2	17	4
Assets/Scripts/Testing&Debug/GameLogger.cs	Assets/Scripts/GameLogic/GameState.cs	2	2	40
Assets/Scripts/GameLogic/CardEffects/PlaceStructureEffect.cs	Assets/Scripts/GameLogic/GameManager.cs	2	4	71
Assets/Scripts/GameLogic/Cards/GetOnePointCard.cs	Assets/Scripts/GameLogic/CardConditions/TileMustBeTypeOf.cs	2	17	2
Assets/Scripts/Environnement/CloudSpawner.cs	Assets/Scripts/GameLogic/Card.cs	2	7	28
Assets/Scripts/UI/PlayerTurnUi.cs	Assets/Scripts/GameLogic/Cards/MineralSurge.cs	2	8	13
Assets/Scripts/GameLogic/Cards/Civ/CreateDam.cs	Assets/Scripts/GameLogic/CardConditions/TileMustHaveStructure.cs	2	2	2
Assets/Scripts/UI/TileInfo.cs	Assets/Scripts/GameLogic/Cards/CardData.cs	2	7	15
Assets/Scripts/UI/AnimationController.cs	Assets/Scripts/UI/Menu/ButtonController.cs	2	5	5
Assets/Scripts/GameLogic/Cards/World/Earthquake.cs	Assets/Scripts/GameLogic/Cards/MineralSurge.cs	2	2	13
Assets/Scripts/UI/ResourcePanel/ResourceIncomeObserver.cs	Assets/Scripts/GameLogic/CardEffects/GainPointEffect.cs	2	6	13
Assets/Scripts/CameraController.cs	Assets/Scripts/UI/Chat.cs	2	10	9
Assets/Scripts/GameLogic/Cards/Civ/CreateDam.cs	Assets/Scripts/GameLogic/GameManager.cs	2	2	71
Assets/Scripts/GameLogic/Cards/Civ/SolarFarm.cs	Assets/Scripts/GameLogic/CardEffects/PlaceStructureEffect.cs	2	2	4
Assets/Scripts/GameLogic/Player.cs	Assets/Scripts/UI/ResourcePanel/ResourceIncomeObserver.cs	2	29	6
Assets/Scripts/UI/ResourcePanel/ResourceIncomeObserver.cs	Assets/Scripts/GameLogic/Cards/MineralSurge.cs	2	6	13
Assets/Scripts/GameLogic/Cards/Civ/OilRefinery.cs	Assets/Scripts/GameLogic/GameManager.cs	2	2	71
Assets/Scripts/GameLogic/CardEffects/GainPointEffect.cs	Assets/Scripts/GameLogic/CardConditions/TileMustBeTypeOf.cs	2	13	2
Assets/Scripts/UI/Chat.cs	Assets/Scripts/GameLogic/CardEffects/GainPointEffect.cs	2	9	13
Assets/Scripts/GameLogic/CardConditions/TileMustBeTypeOf.cs	Assets/Scripts/GameLogic/GameManager.cs	2	2	71
Assets/Scripts/Testing&Debug/GameLogger.cs	Assets/Scripts/UI/ResourcePanel/ResourceIncomeObserver.cs	2	2	6
Assets/Scripts/GameLogic/Cards/World/Earthquake.cs	Assets/Scripts/GameLogic/Cards/Civ/OilRefinery.cs	2	2	2
Assets/Scripts/GameLogic/Cards/MineralSurge.cs	Assets/Scripts/GameLogic/CardEffects/DestroyStructureEffect.cs	2	13	2
Assets/Scripts/GameLogic/Cards/Civ/SolarFarm.cs	Assets/Scripts/GameLogic/CardEffects/DestroyStructureEffect.cs	2	2	2
Assets/Scripts/GameLogic/Tile.cs	Assets/Scripts/GameLogic/Cards/Civ/CreateDam.cs	2	28	2
Assets/Scripts/GameLogic/CardEffects/GainRessourceOfType.cs	Assets/Scripts/GameLogic/Cards/MineralSurge.cs	2	2	13
Assets/Scripts/GameLogic/Cards/World/Earthquake.cs	Assets/Scripts/GameLogic/GameManager.cs	2	2	71
Assets/Scripts/GameLogic/Cards/FreeCard.cs	Assets/Scripts/GameLogic/Cards/Civ/CreateVillage.cs	2	11	10
Assets/Scripts/GameLogic/CardEffects/NextTurnEffect.cs	Assets/Scripts/GameLogic/Cards/GetOnePointCard.cs	2	3	17
Assets/Scripts/GameLogic/Enum/PlayerType.cs	Assets/Scripts/GameLogic/GameManager.cs	2	2	71
Assets/Scripts/GameLogic/Cards/GetOnePointCard.cs	Assets/Scripts/GameLogic/CardConditions/TileMustHaveStructure.cs	2	17	2
Assets/Scripts/SceneChanger.cs	Assets/Scripts/GameLogic/Enum/PlayerType.cs	2	14	2
Assets/Scripts/GameLogic/Board.cs	Assets/Scripts/UI/ResourcePanel/ResourceIncomeObserver.cs	2	40	6
Assets/Scripts/GameLogic/Cards/MineralSurge.cs	Assets/Scripts/GameLogic/Cards/Civ/SolarFarm.cs	2	13	2
Assets/Scripts/GameLogic/Cards/World/Earthquake.cs	Assets/Scripts/GameLogic/CardConditions/TileMustHaveStructure.cs	2	2	2
Assets/Scripts/GameLogic/Cards/Civ/SolarFarm.cs	Assets/Scripts/GameLogic/CardConditions/TileMustHaveStructure.cs	2	2	2
Assets/Scripts/GameLogic/Cards/Civ/SolarFarm.cs	Assets/Scripts/GameLogic/GameManager.cs	2	2	71
Assets/Scripts/Testing&Debug/GameLogger.cs	Assets/Scripts/GameLogic/Tile.cs	2	2	28
Assets/Scripts/GameLogic/Cards/World/Earthquake.cs	Assets/Scripts/GameLogic/Cards/Civ/CreateDam.cs	2	2	2
Assets/Scripts/UI/ResourcePanel/ResourceIncomeObserver.cs	Assets/Scripts/GameLogic/Cards/GetOnePointCard.cs	2	6	17
Assets/Scripts/GameLogic/Cards/World/Earthquake.cs	Assets/Scripts/GameLogic/Cards/Civ/SolarFarm.cs	2	2	2
Assets/Scripts/UI/Chat.cs	Assets/Scripts/GameLogic/Tile.cs	2	9	28
Assets/Scripts/Testing&Debug/GameLogger.cs	Assets/Scripts/GameLogic/Player.cs	2	2	29
Assets/Scripts/UI/Chat.cs	Assets/Scripts/GameLogic/CardEffects/DestroyStructureEffect.cs	1	9	2
Assets/Scripts/UI/ResourcePanel/ResourcesPanel.cs	Assets/Scripts/GameLogic/GameManager.cs	1	3	71
Assets/Scripts/GameLogic/Enum/PlayerType.cs	Assets/Scripts/GameLogic/CardEffects/GainPointEffect.cs	1	2	13
Assets/Scripts/GameLogic/PlayerInputNotifier.cs	Assets/Scripts/UI/Menu/ButtonListController.cs	1	4	5
Assets/Scripts/GameLogic/CardEffects/DestroyStructureEffect.cs	Assets/Scripts/GameLogic/CardConditions/TileMustBeTypeOf.cs	1	2	2
Assets/Scripts/UI/Chat.cs	Assets/Scripts/GameLogic/Cards/Civ/CreateDam.cs	1	9	2
Assets/Scripts/GameLogic/Enum/PlayerType.cs	Assets/Scripts/UI/TileInfo.cs	1	2	7
Assets/Scripts/GameLogic/PlayerInputNotifier.cs	Assets/Scripts/UI/Menu/ButtonController.cs	1	4	5
Assets/Scripts/Environnement/CloudSpawner.cs	Assets/Scripts/GameLogic/CardEffects/GainPointEffect.cs	1	7	13
Assets/Scripts/UI/AnimationController.cs	Assets/Scripts/UI/Menu/ButtonListController.cs	1	5	5
Assets/Scripts/UI/ResourcePanel/ResourceAnimationController.cs	Assets/Scripts/SceneChanger.cs	1	2	14
Assets/Scripts/GameLogic/Enum/PlayerType.cs	Assets/Scripts/GameLogic/Board.cs	1	2	40
Assets/Scripts/GameLogic/Cards/Civ/SolarFarm.cs	Assets/Scripts/GameLogic/CardEffects/GainPointEffect.cs	1	2	13
Assets/Scripts/UI/ResourcePanel/ResourcesPanel.cs	Assets/Scripts/UI/Menu/ButtonListController.cs	1	3	5
Assets/Scripts/SceneChanger.cs	Assets/Scripts/UI/Menu/ButtonListController.cs	1	14	5
Assets/Scripts/UI/ResourcePanel/ResourceIncomeObserver.cs	Assets/Scripts/GameLogic/Cards/Civ/SolarFarm.cs	1	6	2
Assets/Scripts/UI/ResourcePanel/ResourceAnimationController.cs	Assets/Scripts/UI/Menu/ButtonListController.cs	1	2	5
Assets/Scripts/SceneChanger.cs	Assets/Scripts/GameLogic/AIPlayer.cs	1	14	9
Assets/Scripts/SceneChanger.cs	Assets/Scripts/GameLogic/Cards/CardData.cs	1	14	15
